episode,mean_dist,total_dv,collisions_avoided,slot_drift
471,3739.6209161518573,0.10195508389733732,1,11521.127118316963
472,3750.978598076663,0.11166489031165838,1,11520.79146793781
473,3700.579964761661,0.11002605827525258,1,11481.842729233324
474,3758.919843081456,0.10171153233386576,1,11563.17517320791
475,3760.481481840026,0.10816581500694156,1,11539.968227570238
476,3750.782978894154,0.10920473258011043,1,11561.403754524494
477,3709.4927671805935,0.09085439541377127,1,11565.562388008288
478,3730.6043743758855,0.11304657417349517,1,11526.273044491196
479,3746.5064727763374,0.09656586102209985,1,11554.444700266247
480,3763.4302404594077,0.09681468177586794,1,11589.221081853226
481,3763.093221759256,0.09667909005656838,1,11550.069412802879
482,3742.3107135255786,0.1143299313262105,1,11594.488026028515
483,3739.411471591548,0.10326238931156695,1,11574.76900754902
484,3748.2107093867976,0.09829952800646424,1,11527.955550375073
485,3742.269388992763,0.10975834866985679,1,11538.92032175839
486,3757.213171048019,0.10317825013771653,1,11576.4687145852
487,3720.094331024972,0.09750950103625655,1,11506.431020248061
488,3737.0808271171086,0.11133334413170815,1,11481.23625398116
489,3751.198074808907,0.09997172770090401,1,11619.054711263367
490,3723.507888831101,0.1048333493527025,1,11517.925050221618
491,3729.349322253191,0.0982021454256028,1,11550.342967533863
492,3698.8488133969686,0.09222374856472015,1,11511.990852806695
493,3761.1409326072444,0.1126677286811173,1,11601.358390711011
494,3732.4461951207286,0.09655990148894489,1,11554.240325875953
495,3740.9460829696163,0.09765230258926749,1,11606.8876866859
496,3728.756639642011,0.11133675277233124,1,11516.976853889968
497,3730.6965367956795,0.09929477516561747,1,11535.48257745002
498,3751.3784409397626,0.10890840110369027,1,11525.964199234215
499,3736.2025860688213,0.11361621250398457,1,11473.616166124964
